,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Syllable_Count,Difficult_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Spelling_Mistakes_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Semantic_Similarity,Connectivity_Index,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Avg_Sentence_Length,Dale_Challl_Readability_Score,Unique_Words_LD,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
275,77,1048,4780,3.767175573,1030,120,133,170,38,29,50,107,0,73,2,33,2,0,5,0.241159895,29.57680869,109.873508,1.633096709,13.61038961,6.119590592,337,0.321564885,527,0.000665062,45
276,27,445,1918,3.406741573,466,37,73,63,18,27,12,86,5,25,1,6,1,0,1,0.241260126,19.07589432,101.5139367,2.409351454,16.48148148,5.766857886,144,0.323595506,279,0.000284181,30
277,41,652,2924,3.622699387,667,54,104,79,43,22,32,121,4,38,2,15,2,0,1,0.241113406,31.75952801,104.1477054,2.28926683,15.90243902,5.733021712,197,0.302147239,401,0.000388775,37
278,30,909,4147,3.690869087,886,58,129,136,39,41,29,108,15,28,0,43,2,0,3,0.241206783,56.52771891,93.62109406,8.034320542,30.3,6.14688275,237,0.260726073,482,0.000467714,38
279,38,642,3112,3.940809969,771,92,98,108,41,24,25,82,1,34,1,22,3,0,0,0.24138958,20.50948747,88.08777668,2.148575671,16.89473684,6.73722038,249,0.387850467,378,0.000491396,47
280,54,955,4514,3.845026178,1069,109,136,125,62,31,55,152,8,52,1,24,1,0,1,0.241559514,48.5456765,94.18568887,2.672183245,17.68518519,6.315894609,317,0.331937173,561,0.000625592,41
281,25,666,2919,3.563063063,600,59,68,81,32,15,41,87,15,25,0,22,0,0,7,0.241806891,39.59163952,103.5791838,6.868,26.64,6.356657814,212,0.318318318,324,0.000418377,36
282,35,983,4312,3.528992879,959,54,140,100,58,36,60,138,15,32,1,45,2,0,0,0.242111643,60.40646382,95.79351373,7.191307612,28.08571429,5.896957329,236,0.240081384,532,0.00046574,42
283,64,951,4168,3.694006309,805,86,97,97,55,22,48,108,3,49,7,33,8,0,4,0.242155809,30.79291718,120.140747,3.255592974,14.859375,5.801432466,273,0.287066246,427,0.000538759,40
284,41,986,4251,3.473630832,921,62,147,140,34,70,43,115,1,41,0,12,0,0,6,0.241757596,50.11362835,103.4025669,5.803522152,24.04878049,5.822199837,242,0.245436105,549,0.000477581,30
285,19,800,3732,3.705,805,77,119,108,32,25,34,125,5,19,0,32,0,0,0,0.242023095,134.3035139,78.96940789,12.66039229,42.10526316,7.244708553,252,0.315,443,0.000497316,35
286,41,1018,4352,3.47151277,932,79,130,117,42,50,38,153,2,31,6,40,6,0,2,0.241639555,65.97759106,104.1802475,6.164207055,24.82926829,6.093385342,281,0.276031434,530,0.000554547,40
287,52,795,3670,3.758490566,890,108,114,109,55,30,46,107,10,45,3,18,4,0,4,0.241850614,43.45213976,96.60777758,1.625449438,15.28846154,6.539864296,298,0.374842767,461,0.000588096,37
288,28,620,3008,3.966129032,701,92,89,93,35,18,35,83,7,25,1,8,3,0,1,0.24185853,39.04168579,88.70741935,4.61044783,22.14285714,7.077817972,261,0.420967742,353,0.000515077,35
289,43,847,3878,3.73081464,961,94,153,100,34,25,62,156,17,37,6,30,1,0,0,0.242207643,40.07566776,90.85531973,3.526254628,19.69767442,6.365877733,255,0.301062574,530,0.000503237,40
290,35,651,2917,3.576036866,692,58,107,101,25,30,35,100,6,35,0,3,0,0,1,0.242336121,34.28083307,98.0278894,3.221724195,18.6,5.965849555,202,0.310291859,398,0.000398642,40
291,20,385,1980,4.236363636,491,42,42,66,33,17,29,43,0,20,0,21,0,0,1,0.242446307,22.2766672,79.40378247,3.237045825,19.25,6.313845455,128,0.332467532,230,0.000252605,35
292,20,351,1648,3.829059829,410,35,43,50,33,13,17,43,3,19,0,14,1,0,0,0.242601001,20.46349348,90.20123718,2.50695122,17.55,6.081481425,148,0.421652422,199,0.000292075,34
293,38,918,4187,3.650326797,997,78,124,139,55,37,75,141,9,36,1,16,0,0,2,0.242547572,71.09866035,90.43434469,5.507363406,24.15789474,6.176365566,277,0.301742919,571,0.000546653,36
294,19,675,3273,3.951111111,788,90,75,109,48,31,31,72,0,19,0,39,0,0,0,0.242812184,79.38308857,72.01312281,10.69260486,35.52631579,7.503938596,264,0.391111111,366,0.000520998,41
295,43,819,3499,3.495726496,727,63,111,96,32,1,54,115,7,41,0,33,2,0,3,0.242972875,51.8931704,112.4060874,4.296980903,19.04651163,5.795822361,243,0.296703297,409,0.000479555,37
296,17,398,1931,3.957286432,414,45,51,58,25,20,30,48,1,15,2,9,0,0,1,0.24294694,27.47181329,95.0710538,5.251608411,23.41176471,6.583025037,164,0.412060302,232,0.00032365,30
297,21,502,2339,3.778884462,535,32,72,74,20,24,30,65,3,20,0,5,1,0,3,0.243164275,53.62473557,92.41031208,5.417863818,23.9047619,5.828710055,164,0.326693227,285,0.00032365,34
298,34,584,2731,3.792808219,639,67,94,97,29,25,37,99,4,33,2,10,0,0,2,0.243126848,32.0671111,96.8334166,2.52405643,17.17647059,6.299976914,214,0.366438356,381,0.000422324,36
299,31,467,2180,3.850107066,465,58,59,64,38,16,18,50,0,31,0,30,0,0,1,0.243082872,7.803293884,107.3068288,2.110752688,15.06451613,6.344770664,191,0.408993576,245,0.000376934,37
300,27,302,1500,4.119205298,369,34,32,62,20,4,12,22,4,24,0,12,3,0,0,0.243029131,6.945014163,92.11316286,-0.602547425,11.18518519,5.968967304,120,0.397350993,152,0.000236817,34
301,35,790,3706,3.797468354,865,72,97,102,49,28,69,106,4,34,0,23,1,0,1,0.242935829,71.55349594,91.29335443,4.825450041,22.57142857,6.195131465,243,0.307594937,451,0.000479555,43
302,76,1035,4472,3.507246377,980,65,122,104,62,11,84,135,10,65,9,44,3,0,1,0.24324165,39.76524916,112.9079548,1.901192266,13.61842105,5.303616196,279,0.269565217,518,0.0005506,42
303,56,944,4300,3.720338983,1035,103,110,158,66,37,42,103,8,46,9,72,2,0,4,0.243209527,45.97449217,96.96970339,2.380547792,16.85714286,6.195463862,301,0.318855932,516,0.000594016,40
304,46,963,4376,3.666666667,1004,91,139,124,62,27,39,133,6,43,1,32,2,0,1,0.242770198,60.69063419,97.38432649,4.240301403,20.93478261,6.166962829,289,0.300103842,524,0.000570335,35
305,34,545,2491,3.658715596,603,41,89,81,34,25,36,78,6,30,0,6,4,0,0,0.242675103,29.2088183,96.96184431,1.991772998,16.02941176,5.619430383,174,0.319266055,343,0.000343385,37
306,47,843,3721,3.551601423,887,71,105,107,51,22,48,140,8,45,0,34,2,0,0,0.24270547,62.44588083,99.61412887,2.98486891,17.93617021,5.856015419,254,0.301304864,473,0.000501263,46
307,51,968,4609,3.892561983,1138,125,140,134,36,25,58,154,5,51,0,39,0,0,1,0.242257867,83.00441008,88.11246394,3.149611289,18.98039216,6.616925385,321,0.33161157,547,0.000633486,43
308,54,998,4474,3.646292585,992,80,134,125,45,28,46,129,5,48,3,27,3,0,2,0.241942275,28.27683268,103.9849135,3.445815412,18.48148148,5.818912944,258,0.258517034,507,0.000509157,40
309,31,508,2286,3.429133858,533,35,78,85,23,18,42,71,8,30,1,4,0,0,3,0.241990488,40.47767839,101.4387109,2.362012952,16.38709677,5.537193701,159,0.312992126,317,0.000313783,40
310,17,504,2204,3.386904762,483,28,85,50,6,27,28,84,10,17,0,14,0,0,4,0.242095236,41.99740132,95.66823529,7.803631714,29.64705882,5.98421634,154,0.305555556,280,0.000303915,31
311,15,272,1241,3.650735294,300,33,50,49,5,21,14,37,6,15,0,10,0,0,0,0.242218772,20.85035811,95.12084314,2.908666667,18.13333333,6.451611863,125,0.459558824,176,0.000246685,32
312,41,952,4528,3.861344538,1022,98,131,149,73,38,46,124,6,41,0,24,0,0,1,0.242341069,84.73561938,92.44660689,5.123244237,23.2195122,6.413628981,305,0.320378151,561,0.00060191,40
313,32,741,3433,3.720647773,812,57,120,106,22,31,43,127,5,31,0,18,1,0,1,0.242570492,49.28126486,90.62533338,5.074476601,23.15625,5.999665385,240,0.32388664,449,0.000473634,40
314,27,649,3277,4.151001541,788,91,79,98,41,21,51,80,0,27,0,23,0,0,0,0.242684344,42.68251761,79.71814701,5.510750141,24.03703704,7.0427432,216,0.332819723,370,0.000426271,40
315,43,671,3015,3.596125186,744,54,118,104,42,21,14,117,8,40,0,11,3,0,0,0.242793787,61.64457628,97.19240426,1.800111278,15.60465116,5.681220951,221,0.329359165,416,0.000436138,40
316,44,837,3997,3.882915173,988,95,116,123,49,36,46,120,12,44,0,18,0,0,1,0.242517936,57.49597766,87.66456623,3.163831432,19.02272727,6.372201705,260,0.310633214,490,0.000513104,45
317,39,913,4122,3.658269441,935,71,131,99,44,33,52,148,15,34,5,43,0,0,6,0.242287068,55.30234969,96.43503553,5.282352941,23.41025641,6.025567666,272,0.297918949,507,0.000536786,36
318,34,691,3043,3.539797395,690,46,115,78,22,32,38,105,18,34,0,9,0,0,2,0.242634002,24.04938657,101.7290489,4.141807332,20.32352941,5.695690329,183,0.264833575,390,0.000361146,35
319,30,953,4212,3.551941238,909,67,136,131,39,32,43,123,7,21,0,11,8,0,8,0.242678153,61.32172623,93.89781445,8.598177118,31.76666667,6.322231598,272,0.285414481,504,0.000536786,36
320,28,657,3088,3.815829528,732,80,84,91,34,30,35,85,2,26,0,14,2,0,0,0.242782871,56.19611679,88.76121575,5.196697892,23.46428571,6.723007415,230,0.350076104,359,0.0004539,40
321,24,416,2062,4.014423077,509,36,67,48,30,12,25,63,4,24,0,2,0,0,1,0.242781357,22.29481898,85.7286859,2.325257859,17.33333333,5.862675641,125,0.300480769,245,0.000246685,32
322,48,840,3922,3.770238095,897,69,107,114,33,28,50,108,4,47,0,5,1,0,0,0.2426325,51.96389671,98.73178571,2.748292224,17.5,5.801535714,240,0.285714286,440,0.000473634,37
323,32,818,3901,3.929095355,897,110,87,131,48,27,35,94,0,32,0,37,0,0,1,0.242668081,40.50822388,88.11864685,6.102945582,25.5625,7.027749633,276,0.337408313,422,0.00054468,48
324,39,676,3135,3.74556213,743,67,123,85,34,27,40,118,9,31,0,16,8,0,1,0.242445058,20.20583922,96.25675542,2.575935397,17.33333333,6.06121854,211,0.312130178,427,0.000416404,33
325,61,1039,4742,3.758421559,1010,130,116,160,81,39,36,118,2,51,9,60,1,0,3,0.241993595,44.54236972,107.3080303,3.00618893,17.03278689,6.456975893,356,0.342637151,550,0.000702558,50
326,49,958,4489,3.817327766,1044,116,129,173,61,31,63,104,0,49,0,52,0,0,2,0.242129158,33.19347805,94.79614226,3.547357104,19.55102041,6.518172157,345,0.360125261,561,0.000680849,46
327,32,654,2970,3.70030581,681,74,84,101,33,26,42,94,3,30,0,41,2,0,1,0.242040197,23.13879581,97.99827695,4.04184609,20.4375,6.436836086,258,0.394495413,380,0.000509157,43
328,31,923,3937,3.355362947,957,45,178,86,24,52,84,186,17,30,0,11,1,0,1,0.241871806,57.27300197,88.89783385,7.830450669,29.77419355,2.246626652,196,0.212351029,610,0.000386801,27
329,60,807,3632,3.603469641,834,61,126,117,34,39,33,139,10,56,6,6,0,0,6,0.241573371,34.87765022,105.7527667,1.248985612,13.45,5.49716399,249,0.308550186,488,0.000491396,35
330,37,899,4199,3.717463849,1056,78,148,116,43,64,57,182,7,36,0,1,1,0,0,0.241466543,76.10333371,82.79882723,5.58645475,24.2972973,6.211634822,264,0.293659622,610,0.000520998,36
331,60,962,4402,3.703742204,1053,96,139,145,68,28,48,158,8,57,2,37,1,0,0,0.241350778,57.11773402,97.95846396,2.034746914,16.03333333,6.007470589,322,0.334719335,586,0.000635459,45
332,37,523,2400,3.73040153,578,62,59,79,25,20,26,75,1,37,0,21,0,0,2,0.241101107,24.65380701,98.99108832,1.179595062,14.13513514,6.209457387,196,0.374760994,284,0.000386801,35
333,24,393,1934,4.096692112,390,52,57,50,21,0,21,46,2,23,0,7,0,0,0,0.240918128,23.18853033,106.2601765,2.638269231,16.375,6.537962087,155,0.394402036,195,0.000305889,40
334,49,845,3627,3.416568047,817,48,115,82,30,33,63,134,7,49,0,47,0,0,0,0.241291661,38.14802304,107.5347422,3.117059426,17.24489796,5.388793684,218,0.257988166,457,0.000430218,35
335,32,936,4222,3.603632479,962,77,119,154,52,22,49,109,16,30,2,23,0,0,5,0.241451999,97.18532188,90.19625,7.615456081,29.25,6.386263675,272,0.290598291,505,0.000536786,34
336,49,910,4025,3.553846154,1000,69,116,103,44,27,68,171,6,40,9,47,0,0,0,0.241726945,61.74480267,95.01796703,3.107183673,18.57142857,5.754906593,239,0.262637363,529,0.000471661,40
337,51,980,4319,3.544897959,1001,80,134,114,49,31,56,158,13,51,0,35,0,0,0,0.242006879,66.1091363,100.9182213,3.617153435,19.21568627,5.878577631,268,0.273469388,542,0.000528892,33
338,50,896,4185,3.819196429,931,103,137,103,39,39,46,130,19,50,0,21,0,0,4,0.241829559,36.6993719,100.7415125,3.028190977,17.92,6.340477089,277,0.309151786,494,0.000546653,39
339,31,444,1962,3.533783784,444,44,46,52,28,9,40,61,4,28,3,20,1,0,0,0.241971566,17.78525159,107.6975806,1.795806452,14.32258065,5.911674775,156,0.351351351,236,0.000307862,33
340,2,69,416,5.115942029,92,11,10,17,4,2,2,10,0,1,0,1,1,0,0,0.242029516,11.00545667,59.0175,11.2,34.5,7.864946377,44,0.637681159,45,8.68E-05,24
341,5,216,1089,4.185185185,276,25,40,26,16,9,11,43,3,5,0,12,0,0,1,0.242141219,19.63863554,54.887,15.17278261,43.2,7.606766296,102,0.472222222,145,0.000201295,31
342,27,482,2136,3.587136929,484,35,59,45,31,16,29,77,5,26,1,9,0,0,0,0.242080486,15.91642921,103.764333,3.152350781,17.85185185,5.668528615,159,0.329875519,257,0.000313783,36
343,45,992,4582,3.763104839,1050,97,128,109,61,39,57,153,10,45,0,51,0,0,0,0.242556322,40.26878277,94.91351792,4.658190476,22.04444444,6.273886299,279,0.28125,547,0.0005506,40
344,28,571,2742,3.880910683,678,58,77,88,34,32,30,94,3,28,0,14,0,0,0,0.242510955,20.38671145,85.68301007,3.791329541,20.39285714,6.25187363,178,0.3117338,355,0.000351279,40
345,36,949,4200,3.535300316,976,42,135,99,37,52,68,186,3,34,1,21,0,0,2,0.242700864,59.6652514,93.07151753,6.456898907,26.36111111,2.006330921,198,0.208640674,577,0.000390748,32
346,40,973,4484,3.7327852,1047,109,131,134,51,24,52,128,7,35,4,36,3,0,2,0.242892308,95.82763181,91.11100373,5.58424809,24.325,6.611889476,310,0.318602261,520,0.000611778,47
347,31,836,3731,3.593301435,888,81,103,138,41,32,42,141,5,31,0,40,0,0,1,0.242933511,110.7223527,89.60054098,6.690621912,26.96774194,6.503992344,261,0.312200957,497,0.000515077,40
348,20,644,3231,4.01552795,765,35,94,62,41,32,53,116,13,19,1,10,0,0,0,0.242834335,48.00201674,73.65665839,9.261094771,32.2,6.091772174,172,0.267080745,398,0.000339438,35
349,38,808,3726,3.752475248,836,71,120,74,33,30,52,141,15,36,0,16,2,0,1,0.242919328,43.25157574,97.72121157,4.394784689,21.26315789,6.078640255,241,0.298267327,450,0.000475608,36
350,9,227,995,3.480176211,227,18,30,29,13,8,14,49,8,6,2,5,0,0,0,0.242957259,26.77599845,96.63444444,6.046666667,25.22222222,6.139592707,90,0.396475771,143,0.000177613,28
351,40,951,4185,3.516298633,995,59,145,126,44,52,80,151,10,39,0,25,1,0,1,0.243164166,56.30272693,94.18917942,5.389440955,23.775,5.795350936,249,0.261829653,598,0.000491396,35
352,26,542,2450,3.73800738,515,41,72,56,33,6,23,68,3,19,7,17,0,0,0,0.243001198,18.5496752,105.290545,4.553640777,20.84615385,5.864915725,143,0.263837638,258,0.000282207,33
353,30,730,3587,3.998630137,880,72,106,119,40,33,53,102,4,30,0,15,0,0,0,0.243098222,31.29398592,80.15310502,5.638636364,24.33333333,6.400803196,223,0.305479452,453,0.000440085,34
354,35,960,4430,3.684375,957,75,159,137,32,40,55,137,3,33,2,31,0,0,3,0.24330591,60.02823093,94.659375,6.910704881,27.42857143,6.230550893,273,0.284375,560,0.000538759,36
355,48,883,3907,3.621744054,828,61,94,121,39,24,47,101,3,48,0,48,0,0,2,0.243448474,43.69280861,108.8327648,3.721316425,18.39583333,5.639748735,226,0.25594564,426,0.000446006,40
356,65,1020,4435,3.545098039,927,92,147,118,39,32,70,121,5,57,5,55,5,0,7,0.243015686,34.62610357,114.0208371,2.95581877,15.69230769,5.83903454,270,0.264705882,527,0.000532839,40
357,84,939,3989,3.403620873,868,77,145,96,34,18,44,154,11,81,0,12,3,0,3,0.242528842,34.78561534,117.2855551,1.205207373,11.17857143,5.485770774,259,0.275825346,491,0.00051113,35
358,41,758,3515,3.803430079,723,75,97,106,45,26,32,93,5,36,4,19,1,0,1,0.242364866,34.4929332,107.3762105,3.658548055,18.48780488,6.115830214,269,0.354881266,399,0.000530865,46
359,25,762,3343,3.524934383,717,38,101,127,31,38,35,103,8,18,6,6,0,0,5,0.242219611,41.0941274,96.29386299,8.135785774,30.48,2.299235822,226,0.296587927,435,0.000446006,34
360,54,981,3976,3.268093782,814,43,140,113,31,26,39,114,12,53,1,32,0,0,3,0.242341871,41.35543179,118.1976682,4.50977341,18.16666667,1.593186952,223,0.227319062,463,0.000440085,40
361,40,576,2609,3.652777778,623,58,68,87,37,21,42,80,2,40,0,17,0,0,0,0.242452835,33.72321394,100.715875,1.394041332,14.4,5.940705278,192,0.333333333,335,0.000378907,40
362,26,725,3498,3.953103448,867,100,97,88,45,34,42,102,2,26,0,33,0,0,0,0.242619319,63.62945753,77.36218435,7.282358708,27.88461538,7.197507958,242,0.333793103,408,0.000477581,45
363,36,367,1569,3.414168937,364,23,51,36,26,7,34,57,3,33,1,6,0,0,1,0.242523507,16.36619347,112.579192,0.250586081,10.19444444,5.131708477,131,0.356948229,211,0.000258525,31
364,41,938,4616,4.019189765,1078,126,121,136,48,35,55,141,1,41,0,14,0,0,0,0.242703328,72.1302506,86.38691482,4.931678809,22.87804878,6.892295996,323,0.34434968,536,0.000637433,40
365,66,1044,4537,3.52394636,973,91,157,110,32,32,56,157,10,49,13,36,5,1,3,0.242546221,44.47549094,111.9329937,2.820593759,15.81818182,5.797413236,255,0.244252874,544,0.000503237,40
366,40,966,4444,3.720496894,996,93,129,133,54,46,44,143,7,40,0,33,0,0,4,0.242744132,78.35450983,95.09542081,5.565578313,24.15,6.35449528,297,0.307453416,549,0.000586123,39
367,21,477,2277,3.890985325,584,81,60,85,23,18,24,72,0,21,0,30,0,0,2,0.242627211,56.24466701,80.20264151,4.893727984,22.71428571,7.444449326,191,0.400419287,282,0.000376934,35
368,44,801,3797,3.808988764,943,77,122,94,49,38,69,140,11,41,0,21,3,0,0,0.242506402,65.04650522,88.75963355,2.7915268,18.20454545,6.057335592,237,0.29588015,512,0.000467714,42
369,69,1065,4363,3.338967136,935,68,161,119,31,37,46,152,14,60,0,50,4,0,14,0.24248464,29.23672436,116.8954562,3.13542432,15.43478261,5.410253011,266,0.249765258,546,0.000524945,38
370,22,565,2592,3.649557522,658,34,81,69,33,30,38,103,10,22,0,3,0,0,0,0.242387298,51.17204645,82.24264481,6.2067643,25.68181818,5.860512872,165,0.292035398,354,0.000325624,34
371,12,294,1291,3.517006803,318,31,37,45,13,17,15,40,4,10,1,1,1,0,0,0.242471775,17.03251666,90.46137755,5.654433962,24.5,6.516631973,127,0.431972789,167,0.000250632,26
372,39,597,2721,3.728643216,661,45,64,91,45,14,27,79,11,22,5,24,12,0,2,0.242609719,21.34514321,97.62834557,1.677488654,15.30769231,5.585962543,171,0.286432161,320,0.000337464,31
373,22,257,1099,3.431906615,256,23,35,34,15,9,15,40,3,22,0,14,0,0,0,0.242628838,10.59947058,110.7071374,0.794275568,11.68181818,5.629031022,101,0.392996109,148,0.000199321,31
374,43,804,3776,3.848258706,813,72,107,110,28,35,35,84,3,41,1,12,1,0,2,0.242522845,24.65248692,102.3098455,3.453093624,18.69767442,5.977934502,225,0.279850746,399,0.000444032,40
375,44,785,3375,3.50955414,697,54,109,87,29,32,30,103,6,40,0,27,3,0,1,0.242421057,27.74312226,113.6102989,3.877768032,17.84090909,5.607600174,196,0.249681529,390,0.000386801,40
376,32,515,2243,3.530097087,499,33,59,53,34,26,48,74,6,31,1,19,1,0,1,0.242430761,17.82117325,108.5281933,2.669919213,16.09375,5.446536408,159,0.308737864,294,0.000313783,31
377,49,806,3518,3.482630273,812,53,124,89,42,40,53,146,10,49,0,12,0,0,1,0.242297026,69.39164911,104.909509,2.585665025,16.44897959,5.490669636,243,0.301488834,494,0.000479555,36
378,46,886,3901,3.627539503,862,91,118,115,39,30,40,106,4,40,4,19,2,0,8,0.242481816,57.25997832,104.9768652,3.846799153,19.26086957,6.213611139,258,0.291196388,448,0.000509157,42
379,52,974,4463,3.713552361,1046,80,129,137,50,40,50,166,4,50,2,26,0,0,2,0.242290053,40.00214021,96.96947046,3.242762906,18.73076923,5.862466072,253,0.259753593,572,0.00049929,39
380,9,671,3232,3.86438152,792,44,94,88,36,39,57,139,6,8,0,7,1,0,0,0.242431792,107.6861921,31.30537341,28.72722222,74.55555556,8.369865392,186,0.277198212,453,0.000367067,37
381,34,696,3146,3.620689655,765,55,99,100,34,26,39,104,4,34,0,23,0,0,3,0.242722517,34.69827179,93.07028398,3.920686275,20.47058824,5.899614165,194,0.278735632,402,0.000382854,37
382,44,760,3589,3.863157895,758,80,96,137,34,2,33,80,3,43,1,9,1,0,3,0.24294045,43.03571188,104.9258134,2.959770928,17.27272727,6.155332536,249,0.327631579,382,0.000491396,36
383,7,730,3476,3.819178082,813,72,100,120,36,47,40,112,2,7,0,8,0,0,1,0.242919208,100.4494262,6.76609589,40.30104024,104.2857143,10.36644129,247,0.338356164,455,0.000487449,34
384,43,623,2714,3.375601926,610,33,91,86,22,21,38,104,6,43,0,0,1,0,3,0.242989271,24.075422,109.2946314,1.994033549,14.48837209,5.191511699,169,0.271268058,362,0.000333518,35
385,42,691,2995,3.484804631,722,71,106,77,28,28,31,112,17,41,0,36,1,0,0,0.243156115,34.28832795,101.7404643,2.407637515,16.45238095,6.074954883,219,0.316931983,382,0.000432191,40
386,34,929,4328,3.742734123,1049,80,119,165,65,42,35,129,0,34,0,23,0,0,0,0.243293847,59.60452878,83.57373821,6.892790052,27.32352941,6.351488717,248,0.266953714,555,0.000489422,42
387,29,652,2963,3.67791411,669,72,96,80,30,19,43,105,4,28,1,27,0,0,1,0.243231914,44.17518142,97.20917178,4.907046029,22.48275862,6.495325809,248,0.380368098,373,0.000489422,36
388,52,827,3644,3.519951632,849,60,119,138,38,33,37,134,17,51,0,22,0,0,2,0.243136166,37.10985053,103.842052,2.271728504,15.90384615,5.570917226,238,0.287787183,499,0.000469687,34
389,32,805,3683,3.680745342,873,69,114,112,38,19,49,124,2,29,2,24,1,0,0,0.243322413,67.86080791,89.55507085,5.930558061,25.15625,6.237678571,254,0.31552795,456,0.000501263,35
390,56,1082,4690,3.56284658,1009,105,133,148,57,40,44,118,11,49,5,63,2,1,6,0.243513694,36.70817154,108.3315134,4.090680837,19.32142857,6.127144151,342,0.316081331,540,0.000674929,40
391,31,662,3153,3.903323263,774,90,79,81,67,31,34,62,2,30,0,38,1,0,2,0.243586315,52.8391225,86.24684777,4.239925815,21.35483871,6.842376737,233,0.351963746,354,0.00045982,45
392,52,810,3851,3.877777778,922,80,97,112,76,30,62,86,8,51,0,35,1,0,0,0.243658107,29.75838583,94.7266453,1.69159436,15.57692308,5.968621557,244,0.301234568,463,0.000481528,40
393,20,436,1987,3.717889908,440,44,56,55,20,11,31,54,1,19,2,9,0,0,1,0.243765191,66.67879259,99.33185321,4.682727273,21.8,6.311266239,174,0.399082569,227,0.000343385,31
394,13,239,1108,3.682008368,247,25,36,27,14,14,17,39,4,12,1,6,0,0,1,0.243719763,20.87252714,100.7428162,3.237813765,18.38461538,6.200050563,110,0.460251046,147,0.000217082,31
395,19,920,4081,3.517391304,974,74,131,139,38,48,42,164,12,19,0,4,0,0,7,0.243733787,96.13173359,68.12197941,15.54842213,48.42105263,7.308249428,262,0.284782609,562,0.000517051,34
396,36,784,3402,3.492346939,811,80,103,103,45,33,44,125,7,31,4,44,1,0,0,0.243793858,51.52238383,97.21703515,4.602984998,21.77777778,6.327902268,284,0.362244898,453,0.000560467,44
397,50,1000,4312,3.469,949,83,136,121,50,40,48,154,9,49,0,38,1,0,6,0.243741425,54.98915564,106.2496,4.246341201,20,5.93907,292,0.292,549,0.000576255,38
398,53,1011,4417,3.540059347,920,74,132,158,42,32,43,113,6,50,1,9,1,0,8,0.243553096,56.91987829,110.488233,4.146985234,19.0754717,5.738390182,258,0.255192878,520,0.000509157,42
399,34,648,2913,3.61882716,655,57,78,89,29,23,41,98,9,33,0,11,0,0,6,0.243704573,30.83475987,101.9764052,3.597128424,19.05882353,5.970752832,215,0.331790123,358,0.000424297,35
400,27,749,3599,3.855807744,902,80,93,136,54,34,42,107,3,27,0,4,0,0,5,0.243731987,59.99098826,76.79670623,7.237336782,27.74074074,6.698956095,252,0.336448598,466,0.000497316,33
401,26,572,2585,3.576923077,635,38,96,73,29,44,46,104,2,26,0,1,0,0,0,0.24373933,47.49823714,90.58716783,4.564291339,22,5.776686014,189,0.33041958,392,0.000372987,40
402,17,391,1894,3.905370844,451,40,55,50,26,11,26,69,1,16,0,15,1,0,0,0.243887336,19.63211508,85.90790281,4.986625799,23,6.392645269,159,0.406649616,237,0.000313783,40
403,39,763,3664,3.879423329,914,82,117,108,59,37,57,118,3,39,0,5,0,0,0,0.243708127,64.64099605,85.63484088,3.400547046,19.56410256,6.303838858,244,0.319790301,496,0.000481528,41
404,11,340,1570,3.676470588,378,27,71,32,14,19,17,81,6,11,0,7,0,0,0,0.243726442,32.00899269,81.40697861,8.425574796,30.90909091,6.423502674,139,0.408823529,234,0.000274313,30
405,47,969,4446,3.718266254,1059,113,152,131,41,29,53,161,9,43,3,37,1,0,0,0.243320267,63.4099723,93.45113826,3.994613947,20.61702128,6.500456165,321,0.33126935,567,0.000633486,42
406,80,1034,4451,3.489361702,955,57,135,135,43,36,45,141,3,72,6,55,2,0,0,0.242871984,22.13831233,115.5797614,1.841750654,12.925,5.148015203,228,0.220502901,535,0.000449953,40
407,23,742,3433,3.690026954,846,74,105,108,43,35,56,119,6,22,0,3,1,0,2,0.242901295,97.52039841,77.63253545,9.104626375,32.26086957,6.811383066,258,0.347708895,466,0.000509157,30
408,21,508,2298,3.651574803,513,48,78,48,16,19,41,85,2,20,0,15,1,0,0,0.242816147,20.62709381,96.8489895,5.622133111,24.19047619,6.328316123,155,0.30511811,287,0.000305889,31
409,9,265,1267,3.879245283,289,11,33,35,22,11,13,44,4,9,0,5,0,0,2,0.242771212,17.70972171,84.6870021,7.753402537,29.44444444,2.115878407,90,0.339622642,158,0.000177613,27
410,39,580,2621,3.687931034,591,59,94,72,19,16,40,97,8,34,0,13,4,0,2,0.242768536,26.61286063,105.5356454,1.90037225,14.87179487,5.980365164,206,0.355172414,338,0.000406536,36
411,36,673,3073,3.680534918,737,61,85,87,25,20,50,104,5,35,0,16,0,0,1,0.242859528,45.83644691,95.21496801,3.169471958,18.69444444,5.994933152,198,0.294205052,371,0.000390748,43
412,39,1014,4718,3.822485207,1140,127,117,148,58,28,85,119,4,36,1,63,2,0,1,0.242905779,68.73748048,85.33257396,6.305789474,26,6.903742998,312,0.307692308,555,0.000615725,50
413,45,769,3351,3.55396619,742,56,110,76,51,26,52,120,3,41,3,29,1,0,2,0.243056879,42.27768683,107.8601289,3.070046721,17.08888889,5.633965846,226,0.293888166,435,0.000446006,40
